,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Date_time
2015117,0.424,0.218,243.99,1.8,0.0,0.0,1.0,2010-10-16 02:41:00
2015118,0.422,0.214,243.32,1.8,0.0,0.0,1.0,2010-10-16 02:42:00
2015119,0.42,0.214,243.56,1.8,0.0,0.0,0.0,2010-10-16 02:43:00
2015120,0.342,0.102,243.35,1.4,0.0,0.0,1.0,2010-10-16 02:44:00
2015121,0.252,0.0,242.63,1.0,0.0,0.0,1.0,2010-10-16 02:45:00
2015122,0.682,0.18,242.17,3.2,0.0,0.0,7.0,2010-10-16 02:46:00
2015123,0.85,0.25,242.49,3.6,0.0,0.0,10.0,2010-10-16 02:47:00
2015124,0.882,0.256,243.0,3.8,0.0,0.0,11.0,2010-10-16 02:48:00
2015125,0.91,0.26,243.4,3.8,0.0,0.0,12.0,2010-10-16 02:49:00
2015126,0.914,0.256,243.01,3.8,0.0,0.0,12.0,2010-10-16 02:50:00
2015127,0.92,0.252,242.75,3.8,0.0,0.0,11.0,2010-10-16 02:51:00
2015128,0.918,0.246,242.14,3.8,0.0,0.0,12.0,2010-10-16 02:52:00
2015129,0.918,0.246,242.12,3.8,0.0,0.0,12.0,2010-10-16 02:53:00
2015130,0.92,0.252,242.83,3.8,0.0,0.0,12.0,2010-10-16 02:54:00
2015131,0.918,0.25,242.75,3.8,0.0,0.0,11.0,2010-10-16 02:55:00
2015132,0.918,0.25,242.77,3.8,0.0,0.0,12.0,2010-10-16 02:56:00
2015133,0.26,0.0,244.21,1.0,0.0,0.0,2.0,2010-10-16 02:57:00
2015134,0.254,0.0,244.28,1.0,0.0,0.0,0.0,2010-10-16 02:58:00
2015135,0.252,0.0,243.38,1.0,0.0,0.0,1.0,2010-10-16 02:59:00
2015136,0.254,0.0,244.02,1.0,0.0,0.0,1.0,2010-10-16 03:00:00
2015137,0.254,0.0,244.51,1.0,0.0,0.0,0.0,2010-10-16 03:01:00
2015138,0.31,0.0,244.27,1.4,0.0,0.0,1.0,2010-10-16 03:02:00
2015139,0.362,0.11,243.86,1.6,0.0,0.0,1.0,2010-10-16 03:03:00
2015140,0.358,0.11,243.66,1.4,0.0,0.0,0.0,2010-10-16 03:04:00
2015141,0.354,0.106,242.81,1.4,0.0,0.0,1.0,2010-10-16 03:05:00
2015142,0.354,0.108,242.95,1.4,0.0,0.0,1.0,2010-10-16 03:06:00
2015143,0.354,0.11,243.51,1.4,0.0,0.0,0.0,2010-10-16 03:07:00
2015144,0.352,0.11,243.53,1.4,0.0,0.0,1.0,2010-10-16 03:08:00
2015145,0.44,0.226,243.39,2.0,0.0,0.0,1.0,2010-10-16 03:09:00
2015146,0.432,0.236,243.49,2.0,0.0,2.0,0.0,2010-10-16 03:10:00
2015147,0.43,0.234,243.23,2.0,0.0,1.0,1.0,2010-10-16 03:11:00
2015148,0.43,0.236,243.66,2.0,0.0,1.0,1.0,2010-10-16 03:12:00
2015149,0.43,0.236,243.64,2.0,0.0,2.0,0.0,2010-10-16 03:13:00
2015150,0.484,0.288,243.46,2.4,0.0,1.0,1.0,2010-10-16 03:14:00
2015151,0.442,0.248,244.26,2.0,0.0,1.0,1.0,2010-10-16 03:15:00
2015152,0.416,0.206,244.25,1.8,0.0,2.0,0.0,2010-10-16 03:16:00
2015153,0.414,0.204,243.47,1.8,0.0,1.0,1.0,2010-10-16 03:17:00
2015154,0.414,0.204,243.84,1.8,0.0,1.0,1.0,2010-10-16 03:18:00
2015155,0.414,0.206,243.8,1.8,0.0,2.0,0.0,2010-10-16 03:19:00
2015156,0.412,0.206,244.13,1.8,0.0,1.0,1.0,2010-10-16 03:20:00
2015157,0.41,0.204,243.79,1.8,0.0,2.0,1.0,2010-10-16 03:21:00
2015158,0.358,0.126,243.9,1.6,0.0,1.0,0.0,2010-10-16 03:22:00
2015159,0.34,0.1,244.17,1.4,0.0,1.0,1.0,2010-10-16 03:23:00
2015160,0.338,0.098,244.0,1.4,0.0,2.0,1.0,2010-10-16 03:24:00
2015161,0.336,0.096,243.56,1.4,0.0,1.0,0.0,2010-10-16 03:25:00
2015162,0.336,0.098,244.14,1.4,0.0,2.0,1.0,2010-10-16 03:26:00
2015163,0.336,0.098,244.16,1.4,0.0,1.0,1.0,2010-10-16 03:27:00
2015164,0.334,0.098,244.01,1.4,0.0,1.0,0.0,2010-10-16 03:28:00
2015165,0.332,0.098,243.74,1.4,0.0,2.0,1.0,2010-10-16 03:29:00
2015166,0.33,0.096,243.37,1.4,0.0,1.0,1.0,2010-10-16 03:30:00
2015167,0.33,0.096,243.56,1.4,0.0,1.0,0.0,2010-10-16 03:31:00
2015168,0.33,0.096,243.9,1.4,0.0,1.0,1.0,2010-10-16 03:32:00
2015169,0.448,0.232,243.94,2.0,0.0,2.0,0.0,2010-10-16 03:33:00
2015170,0.438,0.238,244.55,2.0,0.0,1.0,1.0,2010-10-16 03:34:00
2015171,0.434,0.24,244.86,2.0,0.0,1.0,1.0,2010-10-16 03:35:00
2015172,0.432,0.238,244.58,2.0,0.0,1.0,0.0,2010-10-16 03:36:00
2015173,0.43,0.238,244.29,2.0,0.0,2.0,1.0,2010-10-16 03:37:00
2015174,0.428,0.238,244.5,2.0,0.0,1.0,1.0,2010-10-16 03:38:00
2015175,0.428,0.24,244.86,2.0,0.0,1.0,0.0,2010-10-16 03:39:00
2015176,0.426,0.24,244.82,2.0,0.0,1.0,1.0,2010-10-16 03:40:00
2015177,0.424,0.24,244.66,2.0,0.0,1.0,1.0,2010-10-16 03:41:00
2015178,0.424,0.24,244.46,2.0,0.0,2.0,0.0,2010-10-16 03:42:00
2015179,0.42,0.234,243.48,2.0,0.0,1.0,1.0,2010-10-16 03:43:00
2015180,0.42,0.234,243.34,2.0,0.0,1.0,1.0,2010-10-16 03:44:00
2015181,0.388,0.19,244.28,1.8,0.0,1.0,0.0,2010-10-16 03:45:00
2015182,0.326,0.1,244.6,1.4,0.0,1.0,1.0,2010-10-16 03:46:00
2015183,0.326,0.1,244.58,1.4,0.0,2.0,1.0,2010-10-16 03:47:00
2015184,0.326,0.1,244.47,1.4,0.0,1.0,0.0,2010-10-16 03:48:00
2015185,0.326,0.1,244.37,1.4,0.0,1.0,1.0,2010-10-16 03:49:00
2015186,0.324,0.098,243.71,1.4,0.0,1.0,1.0,2010-10-16 03:50:00
2015187,0.324,0.098,243.82,1.4,0.0,1.0,0.0,2010-10-16 03:51:00
2015188,0.362,0.128,244.59,1.6,0.0,1.0,1.0,2010-10-16 03:52:00
2015189,0.402,0.206,244.36,1.8,0.0,2.0,1.0,2010-10-16 03:53:00
2015190,0.402,0.206,244.21,1.8,0.0,1.0,0.0,2010-10-16 03:54:00
2015191,0.402,0.204,243.91,1.8,0.0,1.0,1.0,2010-10-16 03:55:00
2015192,0.4,0.204,243.93,1.8,0.0,1.0,1.0,2010-10-16 03:56:00
2015193,0.398,0.202,243.47,1.8,0.0,1.0,0.0,2010-10-16 03:57:00
2015194,0.398,0.204,243.92,1.8,0.0,1.0,1.0,2010-10-16 03:58:00
2015195,0.396,0.202,243.57,1.8,0.0,2.0,1.0,2010-10-16 03:59:00
2015196,0.354,0.144,243.84,1.6,0.0,1.0,0.0,2010-10-16 04:00:00
2015197,0.326,0.1,244.79,1.4,0.0,1.0,1.0,2010-10-16 04:01:00
2015198,0.324,0.098,244.01,1.4,0.0,1.0,1.0,2010-10-16 04:02:00
2015199,0.39,0.166,243.3,1.8,0.0,1.0,0.0,2010-10-16 04:03:00
2015200,0.432,0.23,243.14,2.0,0.0,1.0,1.0,2010-10-16 04:04:00
2015201,0.428,0.234,243.48,2.0,0.0,2.0,1.0,2010-10-16 04:05:00
2015202,0.426,0.234,243.52,2.0,0.0,1.0,0.0,2010-10-16 04:06:00
2015203,0.426,0.236,243.76,2.0,0.0,1.0,1.0,2010-10-16 04:07:00
2015204,0.424,0.236,243.97,2.0,0.0,1.0,1.0,2010-10-16 04:08:00
2015205,0.422,0.232,243.45,2.0,0.0,1.0,0.0,2010-10-16 04:09:00
2015206,0.42,0.232,243.26,2.0,0.0,1.0,1.0,2010-10-16 04:10:00
2015207,0.418,0.23,242.9,2.0,0.0,2.0,1.0,2010-10-16 04:11:00
2015208,0.416,0.228,242.55,2.0,0.0,1.0,0.0,2010-10-16 04:12:00
2015209,0.416,0.228,242.52,1.8,0.0,1.0,1.0,2010-10-16 04:13:00
2015210,0.416,0.23,242.53,1.8,0.0,1.0,0.0,2010-10-16 04:14:00
2015211,0.416,0.23,242.63,1.8,0.0,1.0,1.0,2010-10-16 04:15:00
2015212,0.328,0.102,243.3,1.4,0.0,1.0,1.0,2010-10-16 04:16:00
2015213,0.324,0.096,243.42,1.4,0.0,1.0,0.0,2010-10-16 04:17:00
2015214,0.326,0.098,244.18,1.4,0.0,2.0,1.0,2010-10-16 04:18:00
2015215,0.326,0.102,245.16,1.4,0.0,1.0,1.0,2010-10-16 04:19:00
2015216,0.326,0.1,244.83,1.4,0.0,1.0,0.0,2010-10-16 04:20:00
2015217,0.324,0.098,244.17,1.4,0.0,1.0,1.0,2010-10-16 04:21:00
2015218,0.324,0.098,244.45,1.4,0.0,1.0,1.0,2010-10-16 04:22:00
2015219,0.326,0.1,244.56,1.4,0.0,1.0,0.0,2010-10-16 04:23:00
2015220,0.326,0.1,245.02,1.4,0.0,1.0,1.0,2010-10-16 04:24:00
2015221,0.326,0.1,244.69,1.4,0.0,2.0,1.0,2010-10-16 04:25:00
2015222,0.326,0.1,244.75,1.4,0.0,1.0,0.0,2010-10-16 04:26:00
2015223,0.324,0.1,244.56,1.4,0.0,1.0,1.0,2010-10-16 04:27:00
2015224,0.324,0.098,244.08,1.4,0.0,1.0,1.0,2010-10-16 04:28:00
2015225,0.324,0.096,243.82,1.4,0.0,1.0,0.0,2010-10-16 04:29:00
2015226,0.324,0.098,244.19,1.4,0.0,1.0,1.0,2010-10-16 04:30:00
2015227,0.388,0.166,244.65,1.8,0.0,2.0,1.0,2010-10-16 04:31:00
2015228,0.4,0.208,244.83,1.8,0.0,1.0,0.0,2010-10-16 04:32:00
2015229,0.428,0.226,244.33,2.0,0.0,1.0,1.0,2010-10-16 04:33:00
2015230,0.506,0.338,243.39,2.4,0.0,1.0,1.0,2010-10-16 04:34:00
2015231,0.502,0.336,242.91,2.4,0.0,1.0,0.0,2010-10-16 04:35:00
2015232,0.498,0.336,243.01,2.4,0.0,1.0,1.0,2010-10-16 04:36:00
2015233,0.496,0.34,243.62,2.4,0.0,1.0,1.0,2010-10-16 04:37:00
2015234,0.494,0.34,243.44,2.4,0.0,1.0,0.0,2010-10-16 04:38:00
2015235,0.43,0.248,243.32,2.0,0.0,2.0,1.0,2010-10-16 04:39:00
2015236,0.42,0.234,243.42,2.0,0.0,1.0,1.0,2010-10-16 04:40:00
2015237,0.418,0.234,243.62,2.0,0.0,1.0,0.0,2010-10-16 04:41:00
2015238,0.418,0.234,243.56,2.0,0.0,1.0,1.0,2010-10-16 04:42:00
2015239,0.418,0.236,243.72,2.0,0.0,1.0,1.0,2010-10-16 04:43:00
2015240,0.418,0.238,244.28,2.0,0.0,1.0,0.0,2010-10-16 04:44:00
2015241,0.418,0.24,244.53,2.0,0.0,1.0,1.0,2010-10-16 04:45:00
2015242,0.36,0.154,244.42,1.6,0.0,2.0,1.0,2010-10-16 04:46:00
2015243,0.324,0.1,244.56,1.4,0.0,1.0,0.0,2010-10-16 04:47:00
2015244,0.328,0.106,246.27,1.4,0.0,1.0,1.0,2010-10-16 04:48:00
2015245,0.328,0.106,246.35,1.4,0.0,1.0,1.0,2010-10-16 04:49:00
2015246,0.328,0.108,246.51,1.4,0.0,1.0,0.0,2010-10-16 04:50:00
2015247,0.326,0.106,246.18,1.4,0.0,1.0,1.0,2010-10-16 04:51:00
2015248,0.328,0.108,246.89,1.4,0.0,1.0,1.0,2010-10-16 04:52:00
2015249,0.328,0.106,246.46,1.4,0.0,2.0,0.0,2010-10-16 04:53:00
2015250,0.326,0.106,246.07,1.4,0.0,1.0,1.0,2010-10-16 04:54:00
2015251,0.328,0.106,246.4,1.4,0.0,1.0,1.0,2010-10-16 04:55:00
2015252,0.328,0.108,246.85,1.4,0.0,1.0,0.0,2010-10-16 04:56:00
2015253,0.326,0.102,245.32,1.4,0.0,1.0,1.0,2010-10-16 04:57:00
2015254,0.324,0.098,244.35,1.4,0.0,1.0,1.0,2010-10-16 04:58:00
2015255,0.324,0.098,244.36,1.4,0.0,1.0,0.0,2010-10-16 04:59:00
2015256,0.322,0.098,244.14,1.4,0.0,1.0,1.0,2010-10-16 05:00:00
2015257,0.32,0.096,243.33,1.4,0.0,2.0,1.0,2010-10-16 05:01:00
2015258,0.32,0.094,243.25,1.4,0.0,1.0,0.0,2010-10-16 05:02:00
2015259,0.322,0.098,244.31,1.4,0.0,1.0,1.0,2010-10-16 05:03:00
2015260,0.416,0.202,244.04,2.0,0.0,1.0,1.0,2010-10-16 05:04:00
2015261,0.432,0.238,244.66,2.0,0.0,1.0,0.0,2010-10-16 05:05:00
2015262,0.426,0.236,244.17,2.0,0.0,1.0,1.0,2010-10-16 05:06:00
2015263,0.426,0.236,244.16,2.0,0.0,1.0,1.0,2010-10-16 05:07:00
2015264,0.424,0.238,244.3,2.0,0.0,1.0,0.0,2010-10-16 05:08:00
2015265,0.424,0.24,244.91,2.0,0.0,2.0,1.0,2010-10-16 05:09:00
2015266,0.498,0.322,244.7,2.4,0.0,1.0,1.0,2010-10-16 05:10:00
2015267,0.498,0.348,244.91,2.4,0.0,1.0,0.0,2010-10-16 05:11:00
2015268,0.498,0.348,244.73,2.4,0.0,1.0,1.0,2010-10-16 05:12:00
2015269,0.492,0.34,243.45,2.4,0.0,1.0,1.0,2010-10-16 05:13:00
2015270,0.492,0.342,244.03,2.4,0.0,1.0,0.0,2010-10-16 05:14:00
2015271,0.492,0.344,244.33,2.4,0.0,1.0,1.0,2010-10-16 05:15:00
2015272,0.472,0.32,244.45,2.2,0.0,1.0,0.0,2010-10-16 05:16:00
2015273,0.39,0.2,244.67,1.8,0.0,2.0,1.0,2010-10-16 05:17:00
2015274,0.322,0.098,244.55,1.4,0.0,1.0,1.0,2010-10-16 05:18:00
2015275,0.32,0.096,243.44,1.4,0.0,1.0,0.0,2010-10-16 05:19:00
2015276,0.32,0.096,243.32,1.4,0.0,1.0,1.0,2010-10-16 05:20:00
2015277,0.264,0.0,243.54,1.0,0.0,0.0,1.0,2010-10-16 05:21:00
2015278,0.254,0.0,243.96,1.0,0.0,0.0,0.0,2010-10-16 05:22:00
2015279,0.252,0.0,243.51,1.0,0.0,0.0,1.0,2010-10-16 05:23:00
2015280,0.252,0.0,243.48,1.0,0.0,0.0,1.0,2010-10-16 05:24:00
2015281,0.254,0.0,243.68,1.0,0.0,0.0,0.0,2010-10-16 05:25:00
2015282,0.254,0.0,243.66,1.0,0.0,0.0,1.0,2010-10-16 05:26:00
2015283,0.254,0.0,244.04,1.0,0.0,0.0,1.0,2010-10-16 05:27:00
2015284,0.254,0.0,244.62,1.0,0.0,0.0,0.0,2010-10-16 05:28:00
2015285,0.254,0.0,244.54,1.0,0.0,0.0,1.0,2010-10-16 05:29:00
2015286,0.256,0.0,244.65,1.0,0.0,0.0,1.0,2010-10-16 05:30:00
2015287,0.254,0.0,244.56,1.0,0.0,0.0,0.0,2010-10-16 05:31:00
2015288,0.254,0.0,244.07,1.0,0.0,0.0,1.0,2010-10-16 05:32:00
2015289,0.254,0.0,244.35,1.0,0.0,0.0,1.0,2010-10-16 05:33:00
2015290,0.298,0.0,244.49,1.4,0.0,0.0,0.0,2010-10-16 05:34:00
2015291,0.366,0.114,244.77,1.6,0.0,0.0,1.0,2010-10-16 05:35:00
2015292,0.362,0.114,244.65,1.6,0.0,0.0,1.0,2010-10-16 05:36:00
2015293,0.36,0.114,244.7,1.4,0.0,0.0,0.0,2010-10-16 05:37:00
2015294,0.358,0.114,244.83,1.4,0.0,0.0,1.0,2010-10-16 05:38:00
2015295,0.356,0.114,244.78,1.4,0.0,0.0,1.0,2010-10-16 05:39:00
2015296,0.356,0.116,244.93,1.4,0.0,0.0,0.0,2010-10-16 05:40:00
2015297,0.354,0.116,245.14,1.4,0.0,0.0,1.0,2010-10-16 05:41:00
2015298,0.354,0.116,244.93,1.4,0.0,0.0,1.0,2010-10-16 05:42:00
2015299,0.35,0.112,244.08,1.4,0.0,0.0,0.0,2010-10-16 05:43:00
2015300,0.35,0.112,243.91,1.4,0.0,0.0,1.0,2010-10-16 05:44:00
2015301,0.35,0.112,243.78,1.4,0.0,0.0,1.0,2010-10-16 05:45:00
2015302,0.348,0.112,243.96,1.4,0.0,0.0,0.0,2010-10-16 05:46:00
2015303,0.268,0.0,244.28,1.0,0.0,0.0,1.0,2010-10-16 05:47:00
2015304,0.254,0.0,244.53,1.0,0.0,0.0,1.0,2010-10-16 05:48:00
2015305,0.354,0.082,244.84,1.6,0.0,0.0,0.0,2010-10-16 05:49:00
2015306,0.342,0.082,244.89,1.4,0.0,0.0,1.0,2010-10-16 05:50:00
2015307,0.34,0.082,244.56,1.4,0.0,0.0,1.0,2010-10-16 05:51:00
2015308,0.338,0.082,244.54,1.4,0.0,0.0,0.0,2010-10-16 05:52:00
2015309,0.336,0.082,244.47,1.4,0.0,0.0,1.0,2010-10-16 05:53:00
2015310,0.336,0.084,244.68,1.4,0.0,0.0,1.0,2010-10-16 05:54:00
2015311,0.332,0.082,244.18,1.4,0.0,0.0,0.0,2010-10-16 05:55:00
2015312,0.296,0.0,244.21,1.2,0.0,0.0,1.0,2010-10-16 05:56:00
2015313,0.26,0.0,244.12,1.0,0.0,0.0,1.0,2010-10-16 05:57:00
2015314,0.258,0.0,243.37,1.0,0.0,0.0,0.0,2010-10-16 05:58:00
2015315,0.258,0.0,243.22,1.0,0.0,0.0,1.0,2010-10-16 05:59:00
2015316,0.258,0.0,243.08,1.0,0.0,0.0,1.0,2010-10-16 06:00:00
2015317,0.258,0.0,243.37,1.0,0.0,0.0,0.0,2010-10-16 06:01:00
2015318,0.256,0.0,242.67,1.0,0.0,0.0,1.0,2010-10-16 06:02:00
2015319,0.256,0.0,243.03,1.0,0.0,0.0,1.0,2010-10-16 06:03:00
2015320,0.256,0.0,242.98,1.0,0.0,0.0,0.0,2010-10-16 06:04:00
2015321,0.368,0.094,242.89,1.6,0.0,0.0,1.0,2010-10-16 06:05:00
2015322,0.364,0.108,243.13,1.6,0.0,0.0,0.0,2010-10-16 06:06:00
2015323,0.362,0.11,243.6,1.6,0.0,0.0,1.0,2010-10-16 06:07:00
2015324,0.36,0.11,243.62,1.4,0.0,0.0,1.0,2010-10-16 06:08:00
2015325,0.726,0.296,243.44,3.4,0.0,0.0,6.0,2010-10-16 06:09:00
2015326,0.946,0.394,242.94,4.2,0.0,0.0,10.0,2010-10-16 06:10:00
2015327,0.978,0.394,243.04,4.2,0.0,0.0,11.0,2010-10-16 06:11:00
2015328,1.002,0.392,243.04,4.4,0.0,0.0,12.0,2010-10-16 06:12:00
2015329,1.014,0.4,243.77,4.4,0.0,0.0,11.0,2010-10-16 06:13:00
2015330,1.018,0.398,243.56,4.4,0.0,0.0,12.0,2010-10-16 06:14:00
2015331,1.02,0.396,243.57,4.4,0.0,0.0,12.0,2010-10-16 06:15:00
2015332,1.02,0.398,243.91,4.4,0.0,0.0,12.0,2010-10-16 06:16:00
2015333,0.972,0.324,243.43,4.2,0.0,0.0,11.0,2010-10-16 06:17:00
2015334,0.924,0.254,243.55,3.8,0.0,0.0,12.0,2010-10-16 06:18:00
2015335,0.918,0.254,243.51,3.8,0.0,0.0,12.0,2010-10-16 06:19:00
2015336,0.296,0.0,244.43,1.4,0.0,0.0,2.0,2010-10-16 06:20:00
2015337,0.252,0.0,244.84,1.0,0.0,0.0,1.0,2010-10-16 06:21:00
2015338,0.254,0.0,245.01,1.0,0.0,0.0,1.0,2010-10-16 06:22:00
2015339,0.26,0.0,244.91,1.0,0.0,0.0,0.0,2010-10-16 06:23:00
2015340,0.258,0.0,243.67,1.0,0.0,0.0,1.0,2010-10-16 06:24:00
2015341,0.258,0.0,244.16,1.0,0.0,0.0,0.0,2010-10-16 06:25:00
2015342,0.25,0.0,243.8,1.0,0.0,0.0,1.0,2010-10-16 06:26:00
2015343,0.306,0.0,243.5,1.4,0.0,0.0,1.0,2010-10-16 06:27:00
2015344,0.326,0.078,243.12,1.4,0.0,0.0,0.0,2010-10-16 06:28:00
2015345,0.328,0.078,243.13,1.4,0.0,0.0,1.0,2010-10-16 06:29:00
2015346,0.328,0.078,243.19,1.4,0.0,0.0,1.0,2010-10-16 06:30:00
2015347,0.33,0.076,242.86,1.4,0.0,0.0,0.0,2010-10-16 06:31:00
2015348,0.332,0.076,243.08,1.4,0.0,0.0,1.0,2010-10-16 06:32:00
2015349,0.33,0.078,243.18,1.4,0.0,0.0,1.0,2010-10-16 06:33:00
2015350,0.322,0.078,243.18,1.4,0.0,0.0,0.0,2010-10-16 06:34:00
2015351,0.326,0.054,243.38,1.4,0.0,0.0,1.0,2010-10-16 06:35:00
2015352,0.36,0.106,243.15,1.4,0.0,0.0,1.0,2010-10-16 06:36:00
2015353,0.356,0.108,243.41,1.4,0.0,0.0,0.0,2010-10-16 06:37:00
2015354,0.358,0.112,244.4,1.4,0.0,0.0,1.0,2010-10-16 06:38:00
2015355,0.376,0.112,244.21,1.6,0.0,0.0,1.0,2010-10-16 06:39:00
2015356,0.64,0.092,243.94,2.6,0.0,0.0,0.0,2010-10-16 06:40:00
2015357,0.814,0.11,243.78,3.4,0.0,0.0,1.0,2010-10-16 06:41:00
2015358,0.852,0.12,243.59,3.6,0.0,0.0,1.0,2010-10-16 06:42:00
2015359,0.9,0.1,243.08,4.4,0.0,0.0,6.0,2010-10-16 06:43:00
2015360,1.586,0.092,242.54,6.4,0.0,0.0,20.0,2010-10-16 06:44:00
2015361,1.572,0.092,242.76,6.4,0.0,0.0,19.0,2010-10-16 06:45:00
2015362,1.554,0.09,242.06,6.4,0.0,0.0,19.0,2010-10-16 06:46:00
2015363,1.538,0.088,241.23,6.4,0.0,0.0,18.0,2010-10-16 06:47:00
2015364,1.454,0.0,241.38,6.0,0.0,0.0,19.0,2010-10-16 06:48:00
2015365,1.428,0.046,240.9,5.8,0.0,0.0,19.0,2010-10-16 06:49:00
2015366,1.428,0.046,241.09,5.8,0.0,0.0,18.0,2010-10-16 06:50:00
2015367,1.428,0.046,241.19,5.8,0.0,0.0,19.0,2010-10-16 06:51:00
2015368,1.438,0.0,241.99,5.8,0.0,0.0,18.0,2010-10-16 06:52:00
2015369,1.438,0.0,241.77,5.8,0.0,0.0,19.0,2010-10-16 06:53:00
2015370,1.446,0.0,242.17,5.8,0.0,0.0,18.0,2010-10-16 06:54:00
2015371,1.548,0.046,241.88,6.4,0.0,0.0,19.0,2010-10-16 06:55:00
2015372,1.576,0.048,241.37,6.4,0.0,0.0,18.0,2010-10-16 06:56:00
2015373,1.58,0.046,241.71,6.4,0.0,0.0,19.0,2010-10-16 06:57:00
2015374,1.652,0.048,241.56,6.8,0.0,0.0,19.0,2010-10-16 06:58:00
2015375,2.318,0.058,241.03,9.6,0.0,0.0,18.0,2010-10-16 06:59:00
2015376,2.312,0.058,240.28,9.6,0.0,0.0,18.0,2010-10-16 07:00:00
2015377,2.344,0.056,240.25,9.6,0.0,0.0,19.0,2010-10-16 07:01:00
2015378,2.17,0.056,239.9,9.0,0.0,0.0,18.0,2010-10-16 07:02:00
2015379,2.024,0.056,240.05,8.4,0.0,0.0,18.0,2010-10-16 07:03:00
2015380,2.026,0.056,240.3,8.4,0.0,0.0,19.0,2010-10-16 07:04:00
2015381,2.076,0.0,239.91,8.6,0.0,0.0,18.0,2010-10-16 07:05:00
2015382,2.196,0.176,239.59,9.2,0.0,0.0,18.0,2010-10-16 07:06:00
2015383,2.202,0.178,240.1,9.2,0.0,0.0,18.0,2010-10-16 07:07:00
2015384,2.206,0.18,240.21,9.2,0.0,0.0,19.0,2010-10-16 07:08:00
2015385,2.202,0.18,240.08,9.2,0.0,0.0,18.0,2010-10-16 07:09:00
2015386,2.204,0.18,240.45,9.2,0.0,0.0,18.0,2010-10-16 07:10:00
2015387,2.206,0.182,241.08,9.0,0.0,0.0,19.0,2010-10-16 07:11:00
2015388,2.196,0.182,240.62,9.0,0.0,0.0,18.0,2010-10-16 07:12:00
2015389,2.172,0.158,240.18,9.0,0.0,0.0,18.0,2010-10-16 07:13:00
2015390,2.128,0.078,240.96,8.8,0.0,0.0,19.0,2010-10-16 07:14:00
2015391,2.134,0.08,241.03,8.8,0.0,0.0,18.0,2010-10-16 07:15:00
2015392,2.136,0.08,240.99,8.8,0.0,0.0,19.0,2010-10-16 07:16:00
2015393,2.14,0.08,241.37,8.8,0.0,0.0,18.0,2010-10-16 07:17:00
2015394,2.122,0.056,241.65,8.8,0.0,0.0,19.0,2010-10-16 07:18:00
2015395,2.044,0.052,241.52,8.4,0.0,0.0,18.0,2010-10-16 07:19:00
2015396,2.034,0.054,240.92,8.4,0.0,0.0,19.0,2010-10-16 07:20:00
2015397,2.026,0.056,240.37,8.4,0.0,0.0,18.0,2010-10-16 07:21:00
2015398,2.024,0.054,240.15,8.4,0.0,0.0,18.0,2010-10-16 07:22:00
2015399,2.054,0.052,241.72,8.4,0.0,0.0,19.0,2010-10-16 07:23:00
2015400,2.046,0.052,241.25,8.4,0.0,0.0,18.0,2010-10-16 07:24:00
2015401,2.046,0.052,241.51,8.4,0.0,0.0,19.0,2010-10-16 07:25:00
2015402,2.048,0.052,241.84,8.4,0.0,0.0,18.0,2010-10-16 07:26:00
2015403,2.044,0.052,241.51,8.4,0.0,0.0,19.0,2010-10-16 07:27:00
2015404,2.04,0.054,241.27,8.4,0.0,0.0,18.0,2010-10-16 07:28:00
2015405,2.032,0.054,240.76,8.4,0.0,0.0,19.0,2010-10-16 07:29:00
2015406,2.038,0.054,240.69,8.4,0.0,0.0,18.0,2010-10-16 07:30:00
2015407,2.03,0.054,240.11,8.4,0.0,0.0,19.0,2010-10-16 07:31:00
2015408,2.032,0.054,240.31,8.4,0.0,0.0,18.0,2010-10-16 07:32:00
2015409,2.018,0.056,239.82,8.4,0.0,0.0,18.0,2010-10-16 07:33:00
2015410,2.016,0.056,239.67,8.4,0.0,0.0,18.0,2010-10-16 07:34:00
2015411,2.02,0.056,239.89,8.4,0.0,0.0,19.0,2010-10-16 07:35:00
2015412,2.094,0.0,239.93,8.6,0.0,0.0,18.0,2010-10-16 07:36:00
2015413,2.126,0.074,239.76,8.8,0.0,0.0,18.0,2010-10-16 07:37:00
2015414,2.126,0.074,239.73,8.8,0.0,0.0,18.0,2010-10-16 07:38:00
2015415,2.164,0.074,239.8,9.0,0.0,0.0,19.0,2010-10-16 07:39:00
2015416,2.288,0.066,239.54,9.4,0.0,0.0,18.0,2010-10-16 07:40:00
2015417,2.302,0.054,239.38,9.6,0.0,0.0,18.0,2010-10-16 07:41:00
2015418,2.286,0.064,239.71,9.4,0.0,0.0,18.0,2010-10-16 07:42:00
2015419,2.73,0.1,239.01,11.4,0.0,0.0,18.0,2010-10-16 07:43:00
2015420,3.05,0.164,238.85,12.8,0.0,0.0,19.0,2010-10-16 07:44:00
2015421,3.062,0.164,239.04,12.8,0.0,0.0,18.0,2010-10-16 07:45:00
2015422,2.87,0.166,238.97,12.0,0.0,0.0,18.0,2010-10-16 07:46:00
2015423,2.186,0.176,239.44,9.0,0.0,0.0,18.0,2010-10-16 07:47:00
2015424,2.182,0.176,239.78,9.0,0.0,0.0,18.0,2010-10-16 07:48:00
2015425,2.116,0.09,239.42,8.8,0.0,0.0,18.0,2010-10-16 07:49:00
